Volleys,Dribbling,ID,Balance,Skill Moves,Work Rate
20,16,803,47,1,Medium/ Medium
60,83,804,78,3,Medium/ Medium
54,75,805,68,3,Low/ Medium
41,64,806,69,3,High/ High
72,81,807,78,4,Medium/ Medium
67,81,808,71,4,Medium/ Low
67,78,809,54,3,Medium/ Medium
13,12,810,48,1,Medium/ Medium
75,85,811,71,4,High/ Medium
68,75,812,55,3,High/ High
76,83,813,87,4,High/ Medium
85,78,814,67,3,High/ Medium
41,74,815,77,3,Medium/ Medium
77,80,816,68,4,High/ Low
70,59,817,72,2,Medium/ Medium
80,66,818,59,3,High/ Low
13,13,819,43,1,Medium/ Medium
67,80,820,78,4,High/ High
71,70,821,52,3,High/ Medium
62,76,822,71,3,High/ Medium
77,74,823,49,3,High/ High
77,75,824,55,3,High/ High
71,71,825,68,3,High/ Low
43,74,826,77,3,High/ Medium
19,11,827,24,1,Medium/ Medium
62,81,828,82,4,High/ Medium
71,77,829,87,4,High/ High
33,50,830,51,2,Medium/ High
40,67,831,62,3,Medium/ Medium
74,85,832,76,4,High/ Medium
31,48,833,72,2,Medium/ High
75,83,834,72,4,High/ Medium
45,70,835,81,3,Medium/ Medium
65,78,836,88,3,High/ High
64,83,837,71,4,High/ Medium
22,62,838,53,2,Medium/ High
30,42,839,57,2,Medium/ Medium
73,82,840,54,4,Medium/ Medium
48,63,841,68,2,Medium/ High
24,60,842,42,2,High/ High
69,80,843,44,3,High/ Low
79,76,844,60,4,High/ High
37,56,845,50,2,High/ Medium
35,59,846,59,2,Medium/ High
78,79,847,73,4,High/ High
65,73,848,79,3,Medium/ Medium
10,16,849,65,1,Medium/ Medium
42,62,850,57,2,Medium/ High
40,65,851,52,3,Medium/ High
70,78,852,78,4,Medium/ Medium
72,78,853,79,4,Medium/ High
74,79,854,74,4,Medium/ Low
44,40,855,60,2,Low/ High
69,82,856,70,4,High/ High
62,74,857,73,3,High/ Medium
64,82,858,82,4,Medium/ Medium
82,80,859,91,3,High/ High
58,77,860,67,4,Medium/ Medium
50,65,861,64,2,Medium/ High
63,81,862,76,4,High/ Medium
12,13,863,45,1,Medium/ Medium
51,63,864,60,3,Medium/ Medium
69,64,865,57,3,Medium/ Medium
73,72,866,64,3,High/ Medium
72,80,867,81,4,Medium/ Low
69,80,868,70,3,Medium/ Low
70,82,869,80,4,Medium/ Low
30,58,870,66,2,High/ Medium
11,22,871,62,1,Medium/ Medium
76,74,872,75,4,Medium/ Medium
72,82,873,77,4,Medium/ High
74,71,874,32,3,High/ Medium
50,73,875,73,3,High/ Medium
59,66,876,53,3,Medium/ High
11,13,877,48,1,Medium/ Medium
65,60,878,74,2,Medium/ High
47,58,879,68,2,Medium/ Medium
60,75,880,71,3,Medium/ High
28,50,881,50,2,Medium/ Medium
13,16,882,30,1,Medium/ Medium
70,80,883,76,3,High/ Low
59,74,884,65,3,Low/ Medium
85,78,885,73,4,Medium/ High
74,67,886,67,3,High/ High
85,80,887,79,4,High/ Medium
53,81,888,76,4,High/ Medium
33,54,889,65,2,Medium/ High
88,78,890,70,4,Medium/ Low
51,80,891,66,4,High/ Medium
42,62,892,67,2,Medium/ High
75,79,893,89,4,High/ Medium
51,73,894,77,3,Medium/ Medium
76,74,895,64,3,High/ Medium
70,77,896,70,4,High/ Low
68,79,897,56,3,Medium/ Low
66,77,898,78,3,Medium/ Medium
21,71,899,67,3,High/ Medium
66,79,900,72,3,Medium/ Medium
50,61,901,55,2,Medium/ High
62,78,902,76,3,High/ Medium
59,74,903,66,3,High/ Medium
61,81,904,67,3,High/ Medium
59,51,905,50,2,Medium/ High
43,60,906,65,2,Low/ High
68,77,907,83,3,High/ High
70,77,908,90,4,Medium/ Medium
76,73,909,71,3,Medium/ Medium
75,68,910,59,3,Medium/ Low
72,82,911,73,4,Medium/ Medium
75,83,912,66,4,Medium/ Medium
46,63,913,67,2,High/ Medium
54,70,914,74,2,Medium/ High
54,81,915,84,4,High/ High
31,70,916,48,3,High/ High
74,75,917,74,4,Medium/ Medium
35,59,918,44,2,Medium/ Medium
78,76,919,51,3,High/ Medium
12,21,920,57,1,Medium/ Medium
33,78,921,75,3,High/ Low
69,77,922,78,4,High/ Medium
62,73,923,70,3,Medium/ Medium
70,84,924,80,4,High/ Low
72,77,925,56,3,High/ Low
13,15,926,53,1,Medium/ Medium
75,77,927,84,4,High/ Medium
74,77,928,76,4,Medium/ Low
53,62,929,61,2,Medium/ High
68,76,930,69,4,High/ High
59,73,931,76,3,High/ Medium
70,75,932,65,4,Medium/ Medium
76,78,933,62,3,High/ High
32,42,934,41,2,Low/ Medium
23,34,935,32,2,Medium/ Medium
72,77,936,87,4,Medium/ Medium
11,15,937,42,1,Medium/ Medium
57,78,938,84,3,Medium/ Medium
39,72,939,74,3,Medium/ High
71,71,940,66,3,High/ High
75,80,941,70,4,Medium/ Low
66,78,942,87,4,Medium/ Medium
75,66,943,52,3,Medium/ Medium
65,75,944,73,4,High/ High
63,75,945,83,3,High/ Medium
30,61,946,54,2,Medium/ Medium
17,60,947,58,2,Low/ High
75,71,948,58,3,High/ Medium
30,69,949,54,3,Medium/ Medium
78,80,950,79,4,Medium/ Medium
55,76,951,78,4,Medium/ Medium
74,67,952,47,2,Medium/ High
40,49,953,61,2,Medium/ Medium
12,11,954,32,1,Medium/ Medium
74,77,955,74,4,Medium/ Low
15,19,956,40,1,Medium/ Medium
77,78,957,68,4,High/ Medium
33,55,958,74,2,Medium/ Medium
39,68,959,62,3,Medium/ High
48,69,960,62,3,Medium/ High
13,20,961,29,1,Medium/ Medium
62,70,962,51,3,High/ Low
72,83,963,75,4,High/ High
71,74,964,79,4,High/ Medium
67,76,965,74,4,High/ Low
80,83,966,83,3,High/ Medium
75,74,967,58,4,High/ High
73,75,968,64,3,High/ Medium
84,72,969,59,3,Medium/ Low
75,70,970,46,3,High/ Medium
56,66,971,77,3,Low/ High
59,62,972,73,2,High/ Medium
81,62,973,62,2,Medium/ Medium
76,76,974,72,3,High/ Medium
29,44,975,32,2,Medium/ Medium
36,79,976,70,3,High/ Medium
10,25,977,63,1,Medium/ Medium
69,79,978,75,4,Medium/ Medium
74,81,979,93,4,High/ Medium
68,82,980,88,4,Medium/ Medium
72,69,981,82,3,High/ Low
67,63,982,68,3,Medium/ Medium
35,69,983,77,3,High/ High
57,72,984,52,2,High/ High
34,56,985,54,2,Medium/ Medium
62,78,986,67,3,Medium/ Medium
36,42,987,61,2,Medium/ Medium
12,16,988,47,1,Medium/ Medium
60,76,989,81,3,Medium/ High
57,75,990,83,2,High/ Medium
72,71,991,59,3,High/ Medium
80,66,992,67,3,Medium/ Low
47,65,993,67,3,Medium/ Medium
70,76,994,82,4,High/ Low
63,75,995,69,4,High/ High
73,78,996,72,4,Medium/ Medium
57,78,997,76,3,Medium/ High
61,77,998,73,4,High/ Medium
66,70,999,80,3,High/ Medium
69,79,1000,75,4,Medium/ Medium
72,66,1001,55,2,High/ Medium
33,54,1002,79,2,Low/ High
75,86,1003,73,4,Medium/ Low
65,86,1004,87,5,Medium/ Medium
64,74,1005,68,3,High/ High
44,74,1006,73,3,Medium/ Medium
75,81,1007,78,4,High/ Medium
73,76,1008,73,3,High/ Low
61,74,1009,70,3,Medium/ High
51,80,1010,92,4,High/ Medium
64,78,1011,69,4,High/ Medium
74,73,1012,54,3,Medium/ Low
10,10,1013,32,1,Medium/ Medium
43,70,1014,41,3,Medium/ Medium
64,82,1015,58,3,Medium/ Medium
38,66,1016,56,3,Medium/ Medium
57,74,1017,64,3,Medium/ High
43,54,1018,74,2,Medium/ Medium
79,68,1019,32,3,Medium/ Medium
57,67,1020,72,3,Medium/ Medium
81,79,1021,75,3,High/ High
70,80,1022,69,4,Medium/ Medium
71,81,1023,91,4,High/ Medium
14,14,1024,50,1,Medium/ Medium
45,76,1025,80,3,High/ High
55,53,1026,76,2,Medium/ High
82,74,1027,87,3,Medium/ Low
84,76,1028,78,3,Medium/ Medium
69,82,1029,82,3,Medium/ Medium
72,76,1030,71,4,Medium/ Low
13,12,1031,40,1,Medium/ Medium
66,78,1032,67,4,Medium/ Low
36,45,1033,40,2,Medium/ Medium
60,74,1034,63,3,Medium/ Medium
26,58,1035,49,2,Medium/ Medium
35,72,1036,64,3,High/ High
56,55,1037,56,2,High/ Medium
60,75,1038,75,3,High/ Medium
31,58,1039,64,2,Medium/ Medium
69,66,1040,61,2,High/ Medium
72,72,1041,77,3,Medium/ Medium
54,74,1042,68,3,Medium/ High
38,33,1043,43,2,Medium/ Medium
70,83,1044,79,4,Medium/ Medium
78,79,1045,76,4,High/ High
69,78,1046,81,3,High/ High
49,62,1047,61,2,Medium/ Medium
47,63,1048,63,2,High/ High
59,81,1049,61,3,High/ High
37,62,1050,64,2,Medium/ Medium
72,72,1051,64,3,Medium/ High
70,68,1052,55,3,Medium/ Medium
15,24,1053,60,1,Medium/ Medium
57,83,1054,72,4,Medium/ Medium
75,69,1055,48,2,High/ High
74,65,1056,71,2,Low/ Medium
58,73,1057,75,3,Medium/ Medium
12,17,1058,43,1,Medium/ Medium
14,17,1059,44,1,Medium/ Medium
28,73,1060,63,3,Medium/ Medium
26,69,1061,65,2,High/ High
69,68,1062,75,3,High/ High
69,76,1063,64,4,High/ Medium
70,74,1064,62,3,Medium/ High
68,80,1065,74,3,High/ Low
76,68,1066,60,3,Medium/ Medium
29,79,1067,77,4,High/ Medium
66,75,1068,78,3,High/ High
37,75,1069,82,3,High/ Medium
72,74,1070,76,3,High/ Medium
12,11,1071,51,1,Medium/ Medium
64,78,1072,75,4,High/ Medium
30,48,1073,38,2,Low/ High
75,72,1074,67,3,Medium/ Medium
19,17,1075,65,1,Medium/ Medium
44,40,1076,36,2,Medium/ High
70,78,1077,68,3,High/ Medium
44,49,1078,61,2,Medium/ High
68,75,1079,54,3,Medium/ High
66,78,1080,76,4,High/ Medium
66,79,1081,87,4,High/ Medium
30,43,1082,40,2,Low/ High
68,75,1083,83,3,High/ Medium
55,35,1084,37,2,Low/ High
54,82,1085,67,4,Medium/ Low
20,52,1086,54,2,Medium/ High
42,70,1087,73,3,Medium/ High
76,66,1088,63,3,Medium/ Medium
40,75,1089,77,3,High/ High
71,70,1090,79,3,High/ Low
74,76,1091,72,3,High/ Medium
76,82,1092,81,4,High/ High
62,78,1093,67,3,High/ Medium
73,65,1094,62,3,High/ Medium
74,74,1095,57,3,High/ Medium
29,36,1096,59,2,Medium/ High
57,80,1097,79,4,High/ Medium
69,80,1098,78,4,Medium/ Medium
31,50,1099,33,2,Medium/ Medium
14,14,1100,50,1,Medium/ Medium
44,45,1101,60,2,Medium/ High
76,74,1102,58,3,Medium/ Medium
65,70,1103,69,3,High/ Medium
61,77,1104,77,4,Medium/ Medium
48,78,1105,75,4,Medium/ Medium
70,86,1106,84,4,Medium/ Low
32,63,1107,65,3,Medium/ High
68,63,1108,57,3,High/ Medium
65,74,1109,72,4,High/ Medium
21,59,1110,62,2,Medium/ Medium
70,75,1111,74,2,High/ Medium
13,15,1112,40,1,Medium/ Medium
76,79,1113,81,4,Medium/ Medium
63,61,1114,30,3,Medium/ Medium
46,79,1115,76,3,High/ Medium
68,73,1116,68,3,Medium/ Low
22,46,1117,60,2,Low/ Medium
64,78,1118,81,4,High/ Medium
76,69,1119,34,3,Medium/ Low
8,21,1120,68,1,Medium/ Medium
70,79,1121,75,3,Medium/ Medium
52,73,1122,61,3,High/ Medium
74,79,1123,75,4,High/ Medium
71,76,1124,45,3,High/ High
78,69,1125,53,3,High/ Medium
68,83,1126,72,3,High/ Medium
43,81,1127,96,3,High/ Medium
42,68,1128,66,3,High/ Medium
50,77,1129,78,3,High/ Medium
39,71,1130,72,3,High/ Medium
49,55,1131,62,2,High/ Medium
67,83,1132,90,5,High/ Low
48,80,1133,83,3,Medium/ Medium
40,46,1134,55,2,Medium/ High
77,78,1135,86,4,High/ Medium
75,74,1136,51,4,High/ Medium
70,80,1137,77,3,Medium/ Low
54,73,1138,72,3,High/ Medium
42,52,1139,62,2,Low/ High
16,10,1140,42,1,Medium/ Medium
77,77,1141,81,3,High/ High
64,78,1142,74,3,High/ High
71,81,1143,82,5,High/ Medium
75,77,1144,68,4,High/ Medium
13,38,1145,33,2,Low/ High
71,81,1146,64,3,High/ Low
12,18,1147,53,1,Medium/ Medium
47,73,1148,62,2,High/ Medium
45,82,1149,68,4,Medium/ Medium
62,78,1150,61,3,Medium/ Medium
70,75,1151,71,2,High/ High
48,43,1152,48,2,Medium/ Medium
56,75,1153,72,3,Medium/ High
29,73,1154,65,3,Medium/ High
77,73,1155,68,3,High/ Medium
46,76,1156,69,3,Medium/ High
59,66,1157,71,3,High/ Medium
17,17,1158,40,1,Medium/ Medium
67,79,1159,78,4,Medium/ Medium
59,79,1160,82,3,High/ Medium
74,76,1161,68,3,Medium/ Medium
56,67,1162,58,3,Low/ High
9,14,1163,29,1,Medium/ Medium
56,74,1164,79,4,High/ Medium
61,79,1165,94,4,Medium/ Low
59,76,1166,51,3,Medium/ High
45,57,1167,34,2,Medium/ High
47,71,1168,75,3,High/ High
75,76,1169,74,4,High/ Medium
65,80,1170,85,5,Medium/ Medium
72,80,1171,76,4,Medium/ Medium
53,80,1172,80,3,Medium/ Medium
62,80,1173,82,4,High/ Medium
28,48,1174,42,2,Medium/ Medium
61,82,1175,66,4,High/ Medium
53,76,1176,64,3,Medium/ Medium
55,71,1177,73,3,Medium/ High
39,52,1178,58,2,Medium/ High
42,40,1179,41,2,Medium/ Medium
25,63,1180,61,2,Medium/ Medium
45,70,1181,71,3,Medium/ Medium
71,73,1182,75,3,Medium/ Medium
64,78,1183,63,4,High/ Medium
74,70,1184,69,3,High/ High
76,82,1185,65,3,Medium/ Medium
38,59,1186,61,2,Medium/ Medium
49,69,1187,70,3,Medium/ High
67,77,1188,63,3,High/ Medium
72,75,1189,72,4,High/ Medium
67,82,1190,67,4,High/ Medium
48,81,1191,77,4,High/ Medium
65,80,1192,77,3,High/ High
23,48,1193,45,2,Medium/ Medium
35,76,1194,87,3,High/ Low
81,79,1195,81,5,Medium/ Low
59,85,1196,78,4,High/ Medium
59,67,1197,70,3,Medium/ High
40,65,1198,57,3,Medium/ Medium
20,15,1199,30,1,Medium/ Medium
55,78,1200,55,4,Medium/ Medium
73,78,1201,78,3,Medium/ Medium
47,71,1202,74,3,High/ Medium
21,39,1203,48,2,Medium/ High
15,11,1204,22,1,Medium/ Medium
32,70,1205,46,3,High/ Medium
77,65,1206,57,3,Medium/ Medium
43,64,1207,79,3,High/ Medium
72,76,1208,83,3,Medium/ Medium
62,80,1209,81,3,High/ Low
73,81,1210,92,4,High/ Medium
57,79,1211,71,4,Medium/ Medium
17,14,1212,46,1,Medium/ Medium
11,15,1213,30,1,Medium/ Medium
43,72,1214,48,3,Medium/ High
76,70,1215,66,3,Medium/ Low
75,74,1216,70,3,Medium/ Low
37,67,1217,55,2,Medium/ Medium
59,84,1218,88,4,High/ Medium
69,70,1219,69,3,Medium/ High
22,35,1220,46,2,Medium/ Medium
77,82,1221,76,4,Medium/ Medium
42,60,1222,38,3,Low/ High
55,81,1223,74,4,Medium/ Medium
66,77,1224,77,3,High/ High
9,15,1225,28,1,Medium/ Medium
67,80,1226,91,4,High/ Medium
28,42,1227,49,2,Medium/ Medium
14,13,1228,38,1,Medium/ Medium
35,67,1229,62,2,Medium/ High
55,71,1230,74,3,High/ High
68,79,1231,69,3,High/ Medium
68,80,1232,79,3,Medium/ High
55,69,1233,50,3,High/ Medium
72,74,1234,71,3,High/ High
67,70,1235,62,3,Medium/ Low
28,44,1236,68,2,Medium/ High
73,78,1237,79,3,High/ High
52,78,1238,67,3,High/ Medium
64,79,1239,88,4,High/ Low
71,74,1240,60,4,High/ Low
68,74,1241,75,3,High/ Medium
67,77,1242,61,3,High/ Medium
50,73,1243,72,3,High/ High
60,65,1244,76,3,Medium/ Medium
60,76,1245,74,4,High/ High
55,67,1246,62,3,Medium/ Medium
54,69,1247,70,3,Medium/ Medium
7,16,1248,28,1,Medium/ Medium
66,70,1249,94,3,Medium/ High
70,65,1250,60,2,High/ Medium
65,78,1251,77,4,High/ Low
37,61,1252,71,2,Medium/ Medium
65,80,1253,84,4,High/ Medium
56,78,1254,70,3,High/ Medium
73,75,1255,70,4,High/ Medium
77,82,1256,78,4,High/ High
65,73,1257,73,3,High/ Medium
68,77,1258,69,4,High/ Medium
68,73,1259,61,3,Medium/ Medium
75,82,1260,54,4,Medium/ Low
48,67,1261,35,3,Medium/ Medium
69,77,1262,54,4,High/ High
33,39,1263,47,2,Medium/ High
71,74,1264,81,4,High/ Medium
65,76,1265,67,4,High/ Medium
65,84,1266,76,4,High/ Low
59,38,1267,38,2,Medium/ Medium
57,75,1268,57,3,Medium/ Medium
72,81,1269,65,3,Medium/ Low
50,73,1270,69,3,Medium/ Medium
64,69,1271,70,3,Medium/ Medium
19,50,1272,44,2,Medium/ Medium
46,73,1273,76,3,Medium/ Medium
68,74,1274,72,3,High/ High
68,80,1275,77,3,High/ Medium
67,65,1276,46,2,Medium/ Low
57,77,1277,76,4,Medium/ Medium
77,78,1278,83,3,High/ High
53,76,1279,78,3,Medium/ Medium
32,60,1280,62,2,Low/ High
75,65,1281,58,3,High/ Medium
39,77,1282,72,3,High/ Medium
53,50,1283,76,2,Medium/ High
31,74,1284,79,4,High/ High
63,78,1285,80,3,High/ High
28,50,1286,57,2,Low/ High
13,12,1287,55,1,Medium/ Medium
72,83,1288,77,4,Medium/ Medium
70,77,1289,54,3,High/ Medium
68,82,1290,75,4,Medium/ Medium
59,81,1291,80,3,High/ Low
70,74,1292,76,4,Medium/ Low
67,78,1293,80,4,Medium/ Medium
19,18,1294,51,1,Medium/ Medium
55,74,1295,59,4,Medium/ High
69,83,1296,81,4,High/ High
60,81,1297,75,4,High/ Medium
72,82,1298,88,4,Medium/ Medium
62,78,1299,75,4,High/ Medium
81,81,1300,72,4,Medium/ Low
27,57,1301,65,2,Medium/ Medium
68,80,1302,74,4,Medium/ Low
35,58,1303,62,2,Medium/ Medium
44,46,1304,60,2,Medium/ High
63,72,1305,66,3,Low/ Medium
70,77,1306,74,3,Medium/ Low
18,14,1307,53,1,Medium/ Medium
35,69,1308,77,3,Medium/ Medium
51,78,1309,66,3,High/ High
81,74,1310,64,3,High/ Low
66,74,1311,58,3,High/ Medium
64,77,1312,71,3,High/ High
59,74,1313,76,3,Low/ High
53,74,1314,65,3,Medium/ Medium
73,79,1315,74,3,High/ Medium
60,74,1316,74,3,High/ High
72,78,1317,90,4,High/ Medium
34,50,1318,50,2,Medium/ High
68,78,1319,77,3,Medium/ Medium
62,68,1320,70,3,Medium/ Medium
30,62,1321,69,2,Medium/ Medium
73,78,1322,78,3,Medium/ Medium
23,51,1323,36,2,Medium/ Medium
82,84,1324,72,4,Medium/ Low
58,76,1325,77,3,High/ Low
44,73,1326,54,3,Medium/ Medium
74,75,1327,67,3,Medium/ Low
35,51,1328,38,2,Medium/ High
76,78,1329,83,4,High/ Medium
20,53,1330,60,2,Medium/ Medium
75,69,1331,70,3,High/ Low
57,78,1332,80,3,High/ Medium
81,67,1333,30,3,Medium/ Medium
40,56,1334,77,2,Medium/ High
62,79,1335,85,4,Medium/ Medium
72,75,1336,61,4,High/ Low
40,70,1337,50,2,High/ Medium
52,45,1338,37,2,Medium/ Medium
55,83,1339,68,4,High/ High
70,77,1340,78,4,High/ High
48,71,1341,60,3,Medium/ High
75,78,1342,67,4,High/ Medium
68,79,1343,74,4,High/ Medium
55,50,1344,50,2,Medium/ Medium
69,70,1345,36,3,High/ Medium
71,77,1346,79,3,High/ High
69,72,1347,74,3,High/ Medium
67,75,1348,77,4,High/ Medium
19,13,1349,47,1,Medium/ Medium
14,22,1350,50,1,Medium/ Medium
48,77,1351,65,3,Medium/ Medium
73,76,1352,73,4,Medium/ Medium
67,79,1353,78,3,High/ Medium
17,11,1354,61,1,Medium/ Medium
77,78,1355,76,3,Medium/ Medium
52,56,1356,54,2,Medium/ Medium
76,70,1357,55,2,High/ High
76,80,1358,70,4,High/ Medium
32,35,1359,42,2,Medium/ Medium
17,14,1360,35,1,Medium/ Medium
55,71,1361,58,2,Medium/ High
76,75,1362,78,3,High/ Medium
77,76,1363,56,3,High/ Medium
13,19,1364,44,1,Medium/ Medium
68,75,1365,75,4,High/ Medium
60,78,1366,78,3,Medium/ Medium
38,64,1367,58,2,Medium/ Medium
65,73,1368,77,3,High/ High
60,67,1369,73,2,Medium/ Medium
57,78,1370,67,3,High/ High
32,56,1371,44,2,Low/ Medium
74,80,1372,77,3,High/ High
70,70,1373,51,3,Medium/ Low
12,15,1374,47,1,Medium/ Medium
73,71,1375,64,3,High/ Medium
29,62,1376,65,2,Medium/ Medium
20,51,1377,34,2,Low/ High
56,79,1378,60,3,Medium/ Medium
76,75,1379,79,3,Medium/ Medium
60,76,1380,74,4,High/ Medium
59,74,1381,75,3,High/ Medium
39,70,1382,61,2,Medium/ Medium
13,14,1383,65,1,Medium/ Medium
59,73,1384,58,3,High/ High
70,77,1385,75,4,High/ Medium
65,73,1386,70,3,High/ Medium
80,79,1387,58,4,Medium/ Low
36,50,1388,34,2,Medium/ Medium
43,60,1389,66,2,Medium/ Medium
23,54,1390,33,2,Medium/ Medium
75,75,1391,66,3,High/ Medium
35,61,1392,66,2,Medium/ High
71,77,1393,75,4,Medium/ High
45,75,1394,65,3,Medium/ High
18,31,1395,50,2,Medium/ Medium
49,58,1396,53,2,Medium/ Medium
73,79,1397,83,4,Medium/ Medium
42,35,1398,61,2,Medium/ Medium
38,64,1399,68,2,Medium/ High
61,83,1400,84,4,High/ High
50,75,1401,79,3,High/ Medium
38,57,1402,64,2,Medium/ High
67,75,1403,64,4,Medium/ Low
65,74,1404,77,4,High/ Medium
60,74,1405,88,4,High/ Medium
28,71,1406,53,3,High/ Medium
80,80,1407,75,3,Medium/ Medium
62,75,1408,62,3,Medium/ Medium
75,69,1409,75,3,Medium/ Medium
35,65,1410,48,2,High/ High
19,17,1411,29,1,Medium/ Medium
54,75,1412,91,3,High/ High
76,80,1413,75,3,Medium/ Medium
50,74,1414,75,3,High/ Medium
62,74,1415,64,3,Medium/ Medium
72,82,1416,83,4,High/ Medium
60,75,1417,65,3,Medium/ Medium
76,68,1418,43,3,High/ Medium
65,81,1419,85,4,High/ Medium
65,69,1420,52,3,High/ Medium
53,73,1421,65,3,High/ High
64,78,1422,73,3,Medium/ Medium
70,79,1423,69,3,Medium/ Medium
25,58,1424,59,2,Medium/ Medium
24,58,1425,31,2,Low/ Medium
15,16,1426,20,1,Medium/ Medium
26,44,1427,56,2,Medium/ Medium
37,77,1428,71,4,High/ High
41,62,1429,31,2,Medium/ Medium
56,71,1430,70,3,Medium/ Medium
34,31,1431,36,2,Medium/ Medium
19,17,1432,57,1,Medium/ Medium
50,50,1433,60,2,Medium/ High
66,85,1434,78,4,High/ High
50,76,1435,79,3,Medium/ Medium
64,69,1436,78,3,High/ Medium
28,49,1437,63,2,Medium/ Medium
69,78,1438,85,3,High/ Medium
77,63,1439,56,3,Medium/ Medium
69,78,1440,63,4,High/ Low
54,81,1441,85,3,High/ Medium
55,72,1442,62,3,Medium/ Medium
61,74,1443,73,4,High/ Medium
43,76,1444,69,3,High/ Medium
70,75,1445,69,3,High/ Medium
69,69,1446,65,3,Medium/ High
55,72,1447,67,3,High/ Medium
68,80,1448,41,3,High/ Medium
64,78,1449,76,4,High/ Medium
44,71,1450,64,3,Medium/ High
30,52,1451,64,2,Medium/ Medium
53,78,1452,83,3,High/ Low
68,81,1453,91,3,High/ High
19,20,1454,42,1,Medium/ Medium
51,76,1455,88,3,High/ Medium
46,71,1456,72,3,Medium/ Medium
30,48,1457,62,2,Medium/ High
11,8,1458,23,1,Medium/ Medium
53,80,1459,85,3,Medium/ Low
21,17,1460,47,1,Medium/ Medium
63,73,1461,92,4,Medium/ High
48,76,1462,85,3,High/ Medium
56,77,1463,80,3,Medium/ Medium
33,43,1464,50,2,Medium/ High
50,68,1465,57,3,High/ Medium
66,76,1466,67,3,High/ Medium
59,74,1467,69,3,High/ Medium
63,76,1468,63,4,High/ Medium
66,80,1469,82,4,Medium/ Medium
71,77,1470,84,4,High/ Medium
64,81,1471,85,4,High/ High
63,77,1472,90,4,High/ Medium
38,55,1473,72,2,Medium/ High
73,79,1474,73,4,High/ Medium
54,73,1475,91,3,High/ Medium
65,74,1476,72,3,Medium/ Medium
75,75,1477,72,3,Medium/ Medium
43,77,1478,68,3,High/ Medium
27,75,1479,74,3,High/ High
18,13,1480,59,1,Medium/ Medium
25,53,1481,57,2,Medium/ Medium
61,80,1482,78,4,High/ Medium
39,74,1483,65,3,High/ Medium
76,74,1484,72,3,Medium/ Medium
50,71,1485,64,3,Medium/ High
59,76,1486,83,3,High/ Medium
32,56,1487,54,2,Medium/ Medium
51,65,1488,60,3,Medium/ Medium
63,81,1489,75,4,High/ Medium
65,80,1490,76,3,Medium/ Low
70,81,1491,56,3,High/ Medium
53,70,1492,77,3,High/ High
16,11,1493,33,1,Medium/ Medium
55,58,1494,36,2,Medium/ High
27,62,1495,67,2,Medium/ Medium
81,76,1496,78,4,Medium/ Low
72,81,1497,84,4,Medium/ Medium
48,59,1498,88,2,Medium/ High
15,50,1499,41,2,Medium/ High
66,81,1500,66,4,High/ High
68,78,1501,69,4,High/ Medium
68,75,1502,55,3,High/ Medium
37,65,1503,60,3,Medium/ Medium
37,49,1504,40,2,Medium/ Medium
38,74,1505,79,3,High/ High
18,49,1506,60,2,Medium/ Medium
72,74,1507,65,3,High/ Medium
59,62,1508,67,2,Medium/ Medium
73,78,1509,74,3,High/ Medium
17,18,1510,38,1,Medium/ Medium
44,75,1511,80,3,High/ Medium
68,69,1512,59,3,Medium/ Medium
44,25,1513,65,2,Medium/ Medium
35,41,1514,54,2,Medium/ Medium
62,84,1515,82,4,Medium/ Medium
76,78,1516,75,4,High/ Medium
23,37,1517,51,2,Medium/ Medium
19,19,1518,34,1,Medium/ Medium
54,84,1519,79,3,High/ Medium
72,86,1520,75,3,High/ Medium
43,69,1521,73,3,Medium/ Medium
56,80,1522,84,4,Medium/ Low
49,76,1523,67,3,Medium/ Medium
59,82,1524,79,3,Medium/ High
54,65,1525,62,3,Medium/ Medium
56,76,1526,75,4,High/ Medium
55,82,1527,83,4,Medium/ Medium
53,78,1528,71,4,High/ Medium
55,71,1529,77,3,Medium/ Medium
70,78,1530,71,4,High/ Medium
54,79,1531,83,4,High/ Low
14,27,1532,63,1,Medium/ Medium
59,81,1533,76,4,Medium/ Low
24,42,1534,44,2,Medium/ High
47,75,1535,60,3,High/ Medium
59,73,1536,74,3,Medium/ Medium
70,81,1537,65,3,Medium/ Medium
61,81,1538,91,4,Medium/ Medium
68,75,1539,68,4,High/ Medium
71,73,1540,72,2,Medium/ High
74,79,1541,82,4,Medium/ Low
72,71,1542,66,3,Medium/ Medium
67,70,1543,61,3,Medium/ Medium
12,11,1544,22,1,Medium/ Medium
64,74,1545,68,3,High/ Medium
58,66,1546,75,3,Low/ High
60,75,1547,76,3,High/ Medium
50,71,1548,60,3,Medium/ High
13,13,1549,42,1,Medium/ Medium
72,82,1550,91,4,High/ Medium
44,49,1551,41,2,Medium/ Medium
43,66,1552,60,3,Medium/ Medium
20,55,1553,50,2,Medium/ Medium
74,73,1554,75,3,High/ Medium
36,60,1555,48,2,Medium/ High
11,15,1556,54,1,Medium/ Medium
11,14,1557,38,1,Medium/ Medium
70,76,1558,91,4,High/ Medium
71,76,1559,79,4,High/ Medium
53,67,1560,72,3,Medium/ High
69,77,1561,78,3,Medium/ Medium
35,67,1562,66,2,Medium/ High
69,75,1563,75,2,Medium/ High
48,76,1564,53,3,Medium/ High
36,66,1565,59,2,Medium/ High
66,79,1566,76,4,High/ Medium
