ID,PlayerID,Name,Age,Nationality,International Reputation,Jersey Number
611,205407,D. Baselli,26,Italy,2,8
612,205193,K. Rekik,23,Netherlands,1,4
613,205192,Denis Suárez,24,Spain,2,6
614,204638,W. Orban,25,Hungary,2,6
615,204614,Mário Rui,27,Portugal,2,19
616,204525,Iñigo Martínez,27,Spain,2,4
617,204311,K. Zouma,23,France,2,22
618,204277,Roque Mesa,29,Spain,2,7
619,204082,J. Brooks,25,United States,2,6
620,203775,L. Karius,25,Germany,2,1
621,203757,Zé Luís,27,Cape Verde,1,9
622,203483,D. Klaassen,25,Netherlands,2,30
623,203362,M. Elyounoussi,23,Norway,1,13
624,203106,L. Bittencourt,24,Germany,2,13
625,202648,Sergi Darder,24,Spain,2,10
626,202562,J. Roussillon,25,France,2,15
627,202325,D. Demme,26,Germany,1,31
628,202201,J. Gouweleeuw,26,Netherlands,1,6
629,201862,M. Rojo,28,Argentina,3,16
630,201519,J. Veretout,25,France,1,17
631,201510,L. Kurzawa,25,France,2,20
632,201508,G. Ramírez,27,Uruguay,2,11
633,201505,David López,28,Spain,1,15
634,201325,C. T?t?ru?anu,32,Romania,2,12
635,201143,A. Mandi,26,Algeria,1,23
636,201042,D. Sidibé,25,France,2,19
637,200641,Y. Konoplyanka,28,Ukraine,2,11
638,200260,S. Berghuis,26,Netherlands,2,19
639,200155,H. Vanaken,25,Belgium,1,18
640,199823,Campaña,25,Spain,1,24
641,199767,M. van Ginkel,25,Netherlands,2,26
642,199561,Nolito,31,Spain,3,8
643,199439,M. Gregoritsch,24,Austria,2,11
644,199416,Ibai Gómez,28,Spain,1,11
645,199304,Danilo,26,Brazil,2,3
646,199189,R. Barkley,24,England,2,15
647,199005,M. Ryan,26,Australia,1,1
648,198715,Sergio León,29,Spain,2,7
649,198200,B. Stambouli,27,France,2,17
650,198118,J. Guilavogui,27,France,2,23
651,198031,Sérgio Oliveira,26,Portugal,1,27
652,197083,D. Caligiuri,30,Italy,2,18
653,196978,C. Wilson,26,England,1,13
654,194957,P. Jones,26,England,2,4
655,194761,Borja García,27,Spain,1,10
656,193738,Y. Belhanda,28,Morocco,2,10
657,193601,G. Pezzella,27,Argentina,1,20
658,193171,Jaume Costa,30,Spain,1,11
659,192991,C. Tosun,27,Turkey,2,9
660,192679,Escudero,28,Spain,1,18
661,192678,Kike García,28,Spain,1,17
662,192598,Elkeson,28,Brazil,2,9
663,192064,Ricardo Goulart,27,Brazil,2,11
664,191076,J. Guðmundsson,27,Iceland,1,7
665,190456,N. Clyne,27,England,2,2
666,190243,M. Hitz,30,Switzerland,2,35
667,190149,De Marcos,29,Spain,2,18
668,189682,B. Mee,28,England,1,6
669,189681,Rafael,27,Brazil,2,4
670,189560,Iborra,30,Spain,2,21
671,189461,J. Wilshere,26,England,3,19
672,189433,B. Hübner,28,Germany,2,21
673,189423,Souza,29,Brazil,2,6
674,189271,F. Coquelin,27,France,2,17
675,188081,Alex Teixeira,28,Brazil,3,10
676,187735,A. Dzagoev,28,Russia,3,10
677,187347,I. Smolnikov,29,Russia,2,2
678,187052,Y. M'Vila,28,France,2,6
679,186832,K. Asamoah,29,Ghana,2,18
680,186148,R. Zieler,29,Germany,2,1
681,186132,D. Drinkwater,28,England,2,6
682,185431,N. Kalini?,30,Croatia,3,9
683,184949,Mariano,32,Brazil,1,2
684,184881,S. Feghouli,28,Algeria,3,89
685,184826,Adrien Silva,29,Portugal,3,23
686,184134,Fernando,30,Brazil,2,25
687,183909,I. Traoré,30,Guinea,2,16
688,183892,G. Mercado,31,Argentina,1,2
689,183580,N. Petersen,29,Germany,2,18
690,183497,O. Karnezis,32,Greece,2,27
691,183285,M. Sakho,28,France,3,5
692,182002,Sidnei,28,Brazil,2,12
693,181820,S. Joveti?,28,Montenegro,3,10
694,178311,Eder,31,Italy,3,9
695,178224,J. Hernández,30,Mexico,3,17
696,177723,Fabricio,30,Spain,1,31
697,177644,Kiko Casilla,31,Spain,2,13
698,177633,Ángel,31,Spain,1,9
699,177358,M. Schneiderlin,28,France,2,18
700,176944,M. Fellaini,30,Belgium,3,8
701,176731,P. Wernbloom,32,Sweden,2,19
702,176550,D. Ospina,29,Colombia,2,1
703,173426,S. Mignolet,30,Belgium,3,12
704,172723,A. Begovi?,31,Bosnia Herzegovina,3,27
705,170797,N. ?ahin,29,Turkey,3,17
706,169705,R. Bertrand,28,England,2,21
707,169115,A. Masiello,32,Italy,2,5
708,164859,T. Walcott,29,England,3,11
709,164029,Charles,34,Brazil,1,19
710,163264,T. Heaton,32,England,2,1
711,161648,H. Ben Arfa,31,France,3,18
712,160741,D. Abraham,31,Argentina,2,19
713,159065,E. Lavezzi,33,Argentina,3,22
714,158232,S. Kalou,32,Ivory Coast,3,8
715,158133,J. Farfán,33,Peru,2,10
716,157301,R. Babel,31,Netherlands,3,11
717,152908,A. Young,32,England,2,18
718,150724,J. Hart,31,England,3,20
719,142707,L. López,35,Argentina,2,15
720,137351,D. Baier,34,Germany,2,10
721,124375,B. Y?lmaz,32,Turkey,2,17
722,121933,R. Adler,33,Germany,2,1
723,108080,S. Lichtsteiner,34,Switzerland,3,2
724,53050,E. Adebayor,34,Togo,3,10
725,80,E. Belözo?lu,37,Turkey,2,5
726,242348,Loren,24,Spain,1,16
727,240130,Éder Militão,20,Brazil,1,3
728,235805,F. Chiesa,20,Italy,2,14
729,235374,M. Lazzari,24,Italy,1,29
730,235212,A. Hakimi,19,Morocco,1,5
731,232862,S. Nakajima,23,Japan,1,10
732,232432,L. Jovi?,20,Serbia,1,8
733,232244,S. Ascacíbar,21,Argentina,1,15
734,231691,A. Lafont,19,France,2,1
735,231281,T. Alexander-Arnold,19,England,1,14
736,230988,F. Krovinovi?,22,Croatia,1,20
737,230431,Sidney Pessinho,26,Brazil,1,17
738,230360,Everticinho,30,Brazil,1,16
739,230269,Claudio Coíntra,34,Brazil,1,18
740,230184,Ronaldo Esler,30,Brazil,1,5
741,230020,P. Lees-Melou,25,France,1,8
742,229984,B. Chilwell,21,England,1,19
743,229406,João Novais,24,Portugal,1,17
744,228881,D. Calabria,21,Italy,1,2
745,228618,F. Mendy,23,France,1,22
746,228251,L. Pellegrini,22,Italy,2,7
747,227476,Soares,27,Brazil,1,29
748,226766,Daniel Podence,22,Portugal,1,56
749,226379,M. Díaz,32,Argentina,1,1
750,226377,G. Martínez,25,Argentina,1,10
751,226168,M. Eggestein,21,Germany,1,35
752,226078,Trezeguet,23,Egypt,3,21
753,225309,N. Amiri,21,Germany,1,18
754,225161,Vallejo,21,Spain,1,3
755,225100,J. Gomez,21,England,1,16
756,224458,Diogo Jota,21,Portugal,2,18
757,224309,Joan Jordán,23,Spain,1,24
758,224116,Dyego Sousa,28,Brazil,1,99
759,224031,A. Maruši?,25,Montenegro,1,77
760,223952,David Soria,25,Spain,1,13
761,223874,V. Rongier,23,France,2,28
762,223689,W. Weghorst,25,Netherlands,1,9
763,223627,O. Al Soma,29,Syria,2,9
764,222994,M. Nakamba,24,Zimbabwe,1,18
765,222709,Petros,29,Brazil,1,6
766,221342,Pablo Maffeo,20,Spain,1,7
767,220523,Y. Mina,23,Colombia,1,13
768,220407,M. Dúbravka,29,Slovakia,1,12
769,219693,Diego Carlos,25,Brazil,2,3
770,217940,D. Djené,26,Togo,1,2
771,216816,G. Simeone,22,Argentina,2,19
772,216700,M. Meza,25,Argentina,1,8
773,216655,Bastos,26,Angola,2,15
774,216435,S. Lobotka,23,Slovakia,1,14
775,216393,Y. Tielemans,21,Belgium,2,17
776,216373,Marcelo Goiano,30,Brazil,1,87
777,216266,K. Tete,22,Netherlands,2,2
778,216189,Capa,26,Spain,1,21
779,216065,M. Sportiello,26,Italy,2,57
780,215792,Jemerson,25,Brazil,2,5
781,215466,N. Maksimovi?,26,Serbia,2,19
782,215333,D. Zapata,27,Colombia,2,91
783,215330,J. Correa,23,Argentina,1,11
784,215259,E. Rigoni,25,Argentina,1,24
785,214766,C. Izquierdoz,29,Argentina,1,24
786,214394,W. Barrios,24,Colombia,1,16
787,214026,J. Mojica,25,Colombia,1,3
788,213732,A. Selikhov,24,Russia,1,57
789,213655,A. Iwobi,22,Nigeria,1,17
790,213400,D. Laxalt,25,Uruguay,2,17
791,213296,N. Bentaleb,23,Algeria,2,10
792,212977,N. Stark,23,Germany,1,5
793,212811,M. Lemina,24,Gabon,2,18
794,212501,L. Dendoncker,23,Belgium,2,20
795,212213,Ricardo Esgaio,25,Portugal,1,47
796,212196,P. Sisto,23,Denmark,1,23
797,212187,P. Max,24,Germany,1,31
798,212153,R. Gagliardini,24,Italy,2,5
799,211706,Pere Pons,25,Spain,1,8
800,210935,D. Berardi,23,Italy,2,11
801,210665,M. Halstenberg,26,Germany,2,23
802,210513,J. Quintero,25,Colombia,2,8
803,209307,Tiago Volpi,27,Brazil,2,1
804,208777,Óliver Torres,23,Spain,3,10
805,208620,Omar Mascarell,25,Spain,1,6
806,208520,H. Sakai,28,Japan,1,2
807,208450,Andreas Pereira,22,Brazil,1,15
808,208330,A. Januzaj,23,Belgium,1,23
809,208268,B. Cristante,23,Italy,2,4
810,208104,Matheus,25,Brazil,1,1
811,207948,B. Traoré,22,Burkina Faso,2,10
812,207791,Y. Poulsen,24,Denmark,2,20
813,207421,L. Trossard,23,Belgium,1,14
814,206511,M. Arnold,24,Germany,2,27
815,206058,M. De Sciglio,25,Italy,2,2
816,205976,Leo Baptistao,25,Brazil,2,11
817,205943,V. Chiriche?,28,Romania,2,21
818,205850,L. Pavoletti,29,Italy,2,30
819,205659,A. Cragno,24,Italy,1,12
820,205633,L. Castro,29,Argentina,2,29
821,205431,N. Füllkrug,25,Germany,1,24
822,205083,F. Fajr,29,Morocco,2,10
823,204838,R. Jiménez,27,Mexico,3,9
824,204819,E. Sala,27,Argentina,2,9
825,204385,S. García,27,Uruguay,1,18
826,204259,S. Arias,26,Colombia,2,4
827,204240,B. Reynet,27,France,2,30
828,203895,Pozuelo,26,Spain,1,24
829,203886,A. Trebel,27,France,1,25
830,203487,J. Lascelles,24,England,1,6
831,203485,T. Kongolo,24,Netherlands,2,5
832,203299,A. Carrillo,27,Peru,2,19
833,202935,Álvaro,28,Spain,1,3
834,202851,G. Defrel,27,France,2,92
835,202642,Fernando,26,Brazil,1,11
836,201262,V. Darida,27,Czech Republic,2,19
837,201046,R. Saponara,26,Italy,2,5
838,200677,Pedro Mendes,27,Portugal,1,5
839,200607,C. Schindler,28,Germany,1,26
840,200529,N. Chadli,28,Belgium,2,22
841,199986,Arbilla,31,Spain,1,23
842,199915,L. Dunk,26,England,1,5
843,199827,P. Hernández,31,Chile,2,19
844,199602,J. Guidetti,26,Sweden,2,17
845,199577,Sergi Gómez,26,Spain,1,3
846,199576,Oriol Romeu,26,Spain,2,14
847,199354,Lucas Pérez,29,Spain,2,27
848,198648,B. Natcho,30,Israel,2,6
849,198513,Cláudio Ramos,26,Portugal,1,1
850,197948,F. Lejeune,27,France,2,20
851,197242,G. Krychowiak,28,Poland,3,10
852,197225,N. Lodeiro,29,Uruguay,2,7
853,196934,O. Özyakup,25,Turkey,2,8
854,143001,C. Tévez,34,Argentina,3,32
855,184477,K. Papadopoulos,26,Greece,2,9
856,182945,M. Gradel,30,Ivory Coast,2,15
857,158626,M. Debuchy,32,France,3,26
858,172962,V. Moses,27,Nigeria,2,15
859,173474,Z. Junuzovi?,30,Austria,2,16
860,178085,Granero,30,Spain,2,23
861,189606,J. Baumgartlinger,30,Austria,2,14
862,171688,Fábio Coentrão,30,Portugal,3,17
863,158121,B. Costil,30,France,2,1
864,153260,Hilton,40,Brazil,2,4
865,193198,N. Gudelj,26,Serbia,2,86
866,184252,L. Pratto,30,Argentina,2,27
867,186302,E. Hernández,30,Mexico,1,11
868,159171,Jurado,32,Spain,2,10
869,193476,R. Cabella,28,France,2,7
870,187598,Rafael Tolói,27,Brazil,2,2
871,174543,C. Bravo,35,Chile,3,1
872,180432,Hernanes,33,Brazil,3,10
873,186581,K. Honda,32,Japan,3,4
874,187607,A. Dzyuba,29,Russia,2,22
875,182744,J. Holebas,34,Greece,2,25
876,161754,Javi García,31,Spain,2,3
877,163806,Sergio,31,Spain,2,1
878,182495,M. Cáceres,31,Uruguay,2,22
879,189156,Daniel Carriço,29,Portugal,2,6
880,169706,J. Cork,29,England,2,4
881,173546,J. Tomkins,29,England,2,5
882,180714,Guilherme,32,Russia,2,20
883,170733,Gervinho,31,Ivory Coast,3,10
884,189165,J. Shelvey,26,England,2,8
885,156142,R. Eremenko,31,Finland,2,26
886,178415,R. Vormer,30,Netherlands,2,25
887,178416,J. Lens,30,Netherlands,2,17
888,164082,Adriano,33,Brazil,2,3
889,193011,S. Cook,27,England,1,3
890,150516,L. Podolski,33,Germany,3,10
891,173306,C. Ansaldi,31,Argentina,2,15
892,172287,Manu García,32,Spain,1,19
893,184575,R. Alessandrini,29,France,2,7
894,205569,J. Ward-Prowse,23,England,2,16
895,177666,M. Harnik,31,Austria,2,9
896,185090,B. Moukandjo,29,Cameroon,2,38
897,229636,G. Pereiro,23,Uruguay,1,16
898,167431,G. Castro,31,Germany,2,8
899,236295,Aarón Martín,21,Spain,1,3
900,177159,F. Johnson,30,United States,2,19
901,215051,L. López,28,Argentina,3,5
902,183820,M. Dossevi,30,Togo,1,14
903,189196,Caiuby,29,Brazil,2,30
904,208141,Gabriel,24,Brazil,1,8
905,146701,Iván Ramis,33,Spain,2,4
906,181262,M. Suchý,30,Czech Republic,1,17
907,203535,T. Vilhena,23,Netherlands,2,20
908,199952,E. Çolak,27,Turkey,2,5
909,203280,V. Germain,28,France,2,28
910,156432,G. Hoarau,34,France,2,99
911,135697,Sergio García,35,Spain,2,9
912,183569,E. Choupo-Moting,29,Cameroon,2,11
913,146963,J. Pinola,35,Argentina,2,22
914,212755,J. Hendrix,23,Netherlands,1,8
915,219411,J. Izquierdo,25,Colombia,2,19
916,220948,S. Sydorchuk,27,Ukraine,1,5
917,187924,C. Grenier,27,France,2,8
918,207894,T. Strobl,28,Germany,2,5
919,175895,V. Odjidja-Ofoe,29,Belgium,2,8
920,176919,N. Guzmán,32,Argentina,3,1
921,214040,F. Fabra,27,Colombia,1,18
922,220697,J. Maddison,21,England,1,22
923,162329,K. El Ahmadi,33,Morocco,2,20
924,184089,M. Carcela-González,29,Morocco,2,10
925,198683,M. Gabbiadini,26,Italy,2,20
926,135451,Gomes,37,Brazil,2,1
927,186395,M. Ritchie,28,Scotland,1,11
928,188955,G. Bou,28,Argentina,1,7
929,146460,Javi Fuego,34,Spain,2,18
930,230685,E. Akbaba,25,Turkey,1,20
931,219681,J. Amavi,24,France,1,18
932,231969,R. Malinovskyi,25,Ukraine,1,18
933,186146,D. Welbeck,27,England,3,21
934,221219,G. Conti,23,Argentina,1,2
935,200228,Bruno,28,Spain,1,4
936,210212,Garry Rodrigues,27,Cape Verde,2,7
937,202789,A. Schwolow,26,Germany,1,1
938,224294,L. Cook,21,England,1,16
939,215079,P. Pérez,32,Argentina,1,8
940,230183,Gazzolisco,30,Brazil,1,19
941,110376,Jonatan Soriano,32,Spain,2,9
942,211241,Rubén Peña,26,Spain,1,11
943,185132,Mikel San José,29,Spain,2,6
944,190765,P. Groß,27,Germany,2,13
945,163631,L. Baines,33,England,3,3
946,183855,A. Ogbonna,30,Italy,2,21
947,200752,Juan Jesus,27,Brazil,2,5
948,196144,J. Martínez,31,Colombia,3,9
949,221491,N. Elvedi,21,Switzerland,2,4
950,196147,G. Moreno,32,Colombia,1,10
951,157492,J. Valdivia,34,Chile,2,10
952,182836,A. Carroll,29,England,2,9
953,204341,Luís Neto,30,Portugal,1,4
954,142902,A. Pyatov,34,Ukraine,2,30
955,196150,T. Gutiérrez,33,Colombia,2,29
956,227127,Álex Remiro,23,Spain,1,1
957,199737,Wilson Eduardo,27,Portugal,1,7
958,223033,Jorge Meré,21,Spain,1,22
959,213051,M. Elneny,25,Egypt,1,17
960,214332,D. Torres,28,Colombia,1,16
961,209981,Y. Bounou,27,Morocco,1,13
962,189757,A. Prijovi?,28,Serbia,1,9
963,215871,A. Jahanbakhsh,24,Iran,2,16
964,219455,J. Calleri,24,Argentina,1,12
965,230463,Simão Acunha,30,Brazil,1,20
966,183871,N. Müller,30,Germany,2,27
967,205632,L. Ocampos,23,Argentina,2,5
968,169792,J. Rodriguez,28,England,2,19
969,162369,V. Ibiševi?,33,Bosnia Herzegovina,2,19
970,189250,S. Rondón,28,Venezuela,2,23
971,189506,Victor Sánchez,30,Spain,1,4
972,203843,D. Suárez,30,Uruguay,1,22
973,148803,K. Huntelaar,34,Netherlands,3,9
974,216643,L. Dubois,23,France,1,14
975,193862,André Pinto,28,Portugal,1,6
976,204105,K. Lala,26,France,1,27
977,186953,O. K?vrak,30,Turkey,2,1
978,192073,A. Bertolacci,27,Italy,2,16
979,192841,E. Giaccherini,33,Italy,2,17
980,220746,A. Živkovi?,21,Serbia,1,17
981,226378,R. Ábila,28,Argentina,1,17
982,178250,P. Diop,32,Senegal,1,8
983,206411,D. Garmash,28,Ukraine,1,19
984,202316,T. Chandler,28,United States,2,22
985,140620,R. Klavan,32,Estonia,2,15
986,214092,A. Miranchuk,22,Russia,1,15
987,179789,D. Da Silva,30,France,2,3
988,115533,D. Benaglio,34,Switzerland,3,16
989,191053,T. Rincón,30,Venezuela,2,8
990,182862,M. Pereira,34,Uruguay,3,2
991,190799,C. Borges,30,Costa Rica,2,6
992,152912,J. Sand,37,Argentina,1,9
993,155984,Markel Bergara,32,Spain,1,5
994,137809,Vágner Love,34,Brazil,3,99
995,214097,B. Bourigeaud,24,France,1,14
996,193361,R. Soriano,27,Italy,2,6
997,223058,D. Kuzyaev,25,Russia,1,7
998,152916,R. Sambueza,34,Argentina,1,14
999,194644,Montoya,27,Spain,2,22
1000,185174,A. Poli,28,Italy,2,16
1001,195671,C. Austin,28,England,1,10
1002,201049,L. Tonelli,28,Italy,2,26
1003,153177,M. Zárate,31,Argentina,2,19
1004,233049,J. Sancho,18,England,1,7
1005,167514,D. Basta,33,Serbia,2,8
1006,207707,Marçal,29,Brazil,2,20
1007,220253,Munir,22,Spain,2,19
1008,183389,G. Sio,29,Ivory Coast,2,21
1009,188253,J. McCarthy,27,Republic of Ireland,2,16
1010,192350,J. Aquino,28,Mexico,1,20
1011,193887,H. Pérez,29,Paraguay,1,17
1012,140384,Jô,31,Brazil,2,7
1013,176994,R. Gurtner,31,France,1,1
1014,182882,C. Sánchez,32,Colombia,2,15
1015,183394,M. Sissoko,28,France,2,17
1016,229476,W. Anton,21,Germany,1,31
1017,225126,E. Skhiri,23,Tunisia,1,13
1018,215399,Rúben Vezo,24,Portugal,1,3
1019,154472,Jorge Molina,36,Spain,1,19
1020,181098,M. Hasebe,34,Japan,2,20
1021,193130,A. Schürrle,27,Germany,3,14
1022,185195,O. Ighalo,29,Nigeria,1,9
1023,188268,L. Acosta,30,Argentina,1,7
1024,188524,V. Babacan,29,Turkey,2,1
1025,223597,R. Aguilar,25,France,1,2
1026,227950,Yeray,23,Spain,2,5
1027,50542,J. Defoe,35,England,2,18
1028,172143,L. Schøne,32,Denmark,2,19
1029,235889,C. Ünder,20,Turkey,1,17
1030,208498,M. Dabbur,26,Israel,2,9
1031,183666,Roberto,32,Spain,2,1
1032,205427,Djaniny,27,Cape Verde,1,21
1033,216437,Wallace,23,Brazil,2,13
1034,200054,Pedro Obiang,26,Equatorial Guinea,2,14
1035,206198,D. Heintz,24,Germany,2,23
1036,226166,N. Mukiele,20,France,1,22
1037,157304,T. Vermaelen,32,Belgium,3,3
1038,168312,I. Abate,31,Italy,2,20
1039,212602,Diego Llorente,24,Spain,1,3
1040,192123,C. Wood,26,New Zealand,1,9
1041,230524,Formosandrinho,26,Brazil,1,11
1042,213629,E. Pulgar,24,Chile,1,13
1043,187517,V. Vasin,29,Russia,1,5
1044,212096,V. Grifo,25,Italy,1,23
1045,143745,A. Turan,31,Turkey,3,14
1046,170370,J. dos Santos,28,Mexico,1,8
1047,183426,D. Schwaab,29,Germany,2,5
1048,188802,M. Schmelzer,30,Germany,2,29
1049,202884,L. Spinazzola,25,Italy,2,37
1050,189060,A. Dragovi?,27,Austria,2,3
1051,193158,D. Pröpper,26,Netherlands,2,6
1052,199559,R. Inglese,26,Italy,2,45
1053,201095,A. Marchesín,30,Argentina,1,1
1054,212616,R. De Paul,24,Argentina,1,16
1055,158856,C. Gentner,32,Germany,2,20
1056,172937,G. Murray,34,England,1,17
1057,188041,Rafael Carioca,29,Brazil,1,5
1058,189324,A. McCarthy,28,England,1,1
1059,191628,L. Chichizola,28,Argentina,1,1
1060,229261,D. Zakaria,21,Switzerland,1,17
1061,229773,G. Dzhikiya,24,Russia,1,14
1062,212878,N. Castillo,25,Chile,2,30
1063,213135,D. Origi,23,Belgium,2,27
1064,205201,O. Yoku?lu,24,Turkey,1,5
1065,206225,D. Cheryshev,27,Russia,2,9
1066,212626,D. Selke,23,Germany,1,27
1067,216466,Wendell,24,Brazil,2,18
1068,178322,M. Layún,30,Mexico,3,19
1069,215699,Y. Sabaly,25,Senegal,2,20
1070,237715,P. Cutrone,20,Italy,1,63
1071,139668,F. Marchetti,35,Italy,2,1
1072,212886,W. Cyprien,23,France,2,25
1073,165526,G. Paletta,32,Italy,3,29
1074,175254,F. Caicedo,29,Ecuador,2,20
1075,199575,Jordi Masip,29,Spain,1,1
1076,186521,B. Espinosa,28,Colombia,1,2
1077,211354,M. Benassi,23,Italy,2,24
1078,53914,P. Jagielka,35,England,2,6
1079,190875,J. Kucka,31,Slovakia,2,33
1080,201884,R. Brady,26,Republic of Ireland,1,12
1081,210333,A. Szymanowski,29,Argentina,2,11
1082,176285,W. Reid,29,New Zealand,2,2
1083,201118,Cédric,26,Portugal,2,21
1084,152993,R. Civelli,34,Argentina,2,2
1085,213666,R. Loftus-Cheek,22,England,1,12
1086,182179,S. De Maio,31,France,2,4
1087,134820,S. Brown,33,Scotland,2,8
1088,215716,A. Mitrovi?,23,Serbia,1,9
1089,152996,P. Skjelbred,31,Norway,2,3
1090,152997,D. Cvitanich,34,Argentina,2,20
1091,224933,K. Lasagna,25,Italy,2,9
1092,152999,R. Palacio,36,Argentina,2,24
1093,224425,M. Wolf,23,Germany,2,27
1094,200875,E. Gigliotti,31,Argentina,1,9
1095,199852,N. Jørgensen,27,Denmark,2,9
1096,194222,Laguardia,28,Spain,1,5
1097,207537,J. Lukaku,23,Belgium,2,5
1098,225713,J. Augustin,21,France,1,29
1099,230578,M. Diakhaby,21,France,1,12
1100,187570,Douglas,35,Brazil,1,1
1101,193714,N. Pej?inovi?,30,Serbia,2,39
1102,221363,D. van de Beek,21,Netherlands,2,17
1103,224179,Borja Iglesias,25,Spain,1,7
1104,232883,G. Shibasaki,26,Japan,1,10
1105,206516,W. Hughes,23,England,1,19
1106,211381,S. Boufal,24,Morocco,2,19
1107,226229,T. Kehrer,21,Germany,1,4
1108,184501,M. Lang,27,Switzerland,1,6
1109,220854,E. Gutiérrez,23,Mexico,1,3
1110,229558,D. Upamecano,19,France,1,5
1111,188086,Jefferson,29,Brazil,2,5
1112,215223,W. Benítez,25,Argentina,1,40
1113,237239,E. Bardhi,22,FYR Macedonia,1,10
1114,198584,K. Mbodji,28,Senegal,2,5
1115,204472,B. Sarr,26,France,1,17
1116,213432,F. Ferreyra,27,Argentina,1,19
1117,166072,Danilo,34,Brazil,2,23
1118,176571,A. Ayew,28,Ghana,3,20
1119,183483,K. Mitroglou,30,Greece,3,11
1120,156092,J. Villar,41,Paraguay,2,1
1121,198077,P. Herrmann,27,Germany,2,7
1122,202429,D. da Costa,24,Germany,1,24
1123,203965,V. Fischer,24,Denmark,2,15
1124,232381,Wesley,21,Brazil,1,7
1125,192445,D. Ginczek,27,Germany,2,33
1126,208574,F. Kosti?,25,Serbia,2,10
1127,207807,R. Fraser,24,Scotland,1,11
1128,190143,Cote,28,Spain,1,15
1129,222400,H. Winks,22,England,1,17
1130,210625,K. Mbabu,23,Switzerland,1,43
1131,201922,M. Hinteregger,25,Austria,2,4
1132,221634,L. Acosta,24,Argentina,1,10
1133,225474,Sidcley,25,Brazil,1,17
1134,183491,M. Jørgensen,28,Denmark,1,13
1135,186307,M. Fabián,28,Mexico,2,8
1136,192708,Carlos Eduardo,28,Brazil,2,3
1137,115909,Rubén Castro,37,Spain,2,7
1138,212678,L. Augustinsson,24,Sweden,1,6
1139,189127,S. Aziz,27,Turkey,1,4
1140,140233,G. Ochoa,32,Mexico,3,13
1141,172233,P. Hetemaj,31,Finland,2,56
1142,199626,André André,28,Portugal,2,11
1143,238794,Vinícius Júnior,17,Brazil,1,28
1144,138699,B. Džemaili,32,Switzerland,2,31
1145,192715,Juanpe,27,Spain,1,15
1146,203980,K. Fortounis,25,Greece,2,10
1147,137677,M. Vorm,34,Netherlands,2,13
1148,189390,B. Oczipka,29,Germany,2,24
1149,227535,R. Bentancur,21,Uruguay,1,6
1150,232656,T. Hernández,20,France,1,19
1151,199633,M. Lowton,29,England,1,2
1152,231633,I. Diop,21,France,2,23
1153,190674,B. André,27,France,2,21
1154,201939,C. Piccini,25,Italy,1,21
1155,216531,Paulinho,25,Portugal,1,20
1156,230613,A. Diawara,20,Guinea,2,42
1157,183512,Yuri Berchiche,28,Spain,2,12
1158,212442,José Sá,25,Portugal,1,93
1159,224218,F. Kamano,22,Guinea,1,11
1160,216796,F. Cartabia,25,Argentina,2,11
1161,223197,E. Ünal,21,Turkey,1,16
1162,186589,I. Radovanovi?,29,Serbia,2,8
1163,194781,Renan Ribeiro,28,Brazil,1,40
1164,222943,Jony,26,Spain,1,23
1165,170719,D. Buonanotte,30,Argentina,2,18
1166,198368,Tomás Pina,30,Spain,1,8
1167,199393,N. Pallois,30,France,2,4
1168,189410,D. Latza,28,Germany,1,6
1169,143587,F. Belluschi,34,Argentina,2,16
1170,245221,O. Abdulrahman,26,United Arab Emirates,2,21
1171,173030,O. Trejo,30,Argentina,1,8
1172,224232,N. Barella,21,Italy,2,18
1173,220651,Angeliño,21,Spain,1,6
1174,230379,Vieirundinho,30,Brazil,1,3
1175,192492,F. Orellana,32,Chile,2,14
1176,228336,F. Grillitsch,22,Austria,2,20
1177,198129,C. Ortíz,29,Paraguay,2,16
1178,234226,Bruno Viana,23,Brazil,1,36
1179,172018,J. Maidana,32,Argentina,1,2
1180,199667,R. Funes Mori,27,Argentina,2,13
1181,212212,D. Kohr,24,Germany,2,21
1182,167669,F. Higuaín,33,Argentina,1,10
1183,236791,A. Barák,23,Czech Republic,1,72
1184,225018,F. Andone,25,Romania,2,10
1185,173818,Adrián,30,Spain,2,20
1186,208379,G. González,30,Costa Rica,1,3
1187,222715,Otávio,24,Brazil,2,5
1188,188155,D. Janmaat,28,Netherlands,2,2
1189,198140,R. Funes Mori,27,Argentina,2,7
1190,234236,P. Schick,22,Czech Republic,2,10
1191,202493,Aleix Vidal,28,Spain,2,11
